iter,keygen_ns
1114,79338
1115,80947
1116,78218
1117,79516
1118,78889
1119,79728
1120,79267
1121,79091
1122,79029
1123,78254
1124,79041
1125,79262
1126,78689
1127,84676
1128,81145
1129,79127
1130,78520
1131,79309
1132,79878
1133,83659
1134,78763
1135,79845
1136,79537
1137,78609
1138,78760
1139,78298
1140,80789
1141,79795
1142,79746
1143,78461
1144,78433
1145,78909
1146,78791
1147,78843
1148,79569
1149,80187
1150,80235
1151,79680
1152,79271
1153,81544
1154,79117
1155,78876
1156,78403
1157,79628
1158,78865
1159,79891
1160,78841
1161,79986
1162,78989
1163,79752
1164,80138
1165,82240
1166,79251
1167,79294
1168,79512
1169,79849
1170,78711
1171,80091
1172,80238
1173,79348
1174,78217
1175,78645
1176,78888
1177,80069
1178,81590
1179,79601
1180,77822
1181,79040
1182,78920
1183,80056
1184,80687
1185,79066
1186,79139
1187,79735
1188,79406
1189,79817
1190,82883
1191,79176
1192,79145
1193,79327
1194,79064
1195,79681
1196,83955
1197,80439
1198,79172
1199,80053
1200,79995
1201,84877
1202,78786
1203,81089
1204,79003
1205,78425
1206,79662
1207,79725
1208,79445
1209,78969
1210,79310
1211,80767
1212,79166
1213,79150
1214,78642
1215,85738
1216,78530
1217,79229
1218,79354
1219,79128
1220,84691
1221,79272
1222,78423
1223,79751
1224,79397
1225,79571
1226,80458
1227,79535
1228,81002
1229,79259
1230,79566
1231,78723
1232,79080
1233,78405
1234,79435
1235,78350
1236,79825
1237,78868
1238,79275
1239,78812
1240,81220
1241,79858
1242,79068
1243,79824
1244,80291
1245,79622
1246,79616
1247,80360
1248,79546
1249,79999
1250,79780
1251,79114
1252,78882
1253,80729
1254,79156
1255,79030
1256,79612
1257,78276
1258,79415
1259,79482
1260,79562
1261,78083
1262,78815
1263,78964
1264,80202
1265,81862
1266,79550
1267,79614
1268,79604
1269,80218
1270,79462
1271,79690
1272,78854
1273,78335
1274,79065
1275,80213
1276,79004
1277,79361
1278,81135
1279,80149
1280,79247
1281,79026
1282,77646
1283,78586
1284,79001
1285,80082
1286,78714
1287,83348
1288,79100
1289,79117
1290,82213
1291,79252
1292,83667
1293,79813
1294,79217
1295,79241
1296,78804
1297,79624
1298,79282
1299,79364
1300,79037
1301,79425
1302,78179
1303,80846
1304,79854
1305,79270
1306,78099
1307,78711
1308,78676
1309,79032
1310,78663
1311,79044
1312,78144
1313,79240
1314,78924
1315,80907
1316,78774
1317,83571
1318,80063
1319,79817
1320,79820
1321,78288
1322,84353
1323,81023
1324,79849
1325,79285
1326,79898
1327,83255
1328,80967
1329,79763
1330,79275
1331,78963
1332,78638
1333,84308
1334,79617
1335,79313
1336,78849
1337,78621
1338,79499
1339,78458
1340,81684
1341,78726
1342,79139
1343,79714
1344,79624
1345,78858
1346,79844
1347,78787
1348,78809
1349,84583
1350,78844
1351,79695
1352,78474
1353,81258
1354,83482
1355,79678
1356,79661
1357,79511
1358,79745
1359,79083
1360,80008
1361,78872
1362,79305
1363,79375
1364,78927
1365,80594
1366,79002
1367,78902
1368,79343
1369,78196
1370,79827
1371,78368
1372,78807
1373,79701
1374,79610
1375,79454
1376,79388
1377,79794
1378,81287
1379,83877
1380,78465
1381,79552
1382,78811
1383,79689
1384,80217
1385,84319
1386,79671
1387,78979
1388,79244
1389,79430
1390,81122
1391,79239
1392,79456
1393,79067
1394,79696
1395,79931
1396,80784
1397,77779
1398,78777
1399,79695
1400,79779
1401,79402
1402,79784
1403,82788
1404,83529
1405,79124
1406,79612
1407,80247
1408,78808
1409,78881
1410,77647
1411,78894
1412,84207
1413,79875
1414,78155
1415,80580
1416,79533
1417,80132
1418,79666
1419,79273
1420,78490
1421,78854
1422,79978
1423,80201
1424,77931
1425,77934
1426,80239
1427,79581
1428,85818
1429,78488
1430,79697
1431,78718
1432,79585
1433,84037
1434,80565
1435,78463
1436,79882
1437,79479
1438,80645
1439,79302
1440,81917
1441,79264
1442,78790
1443,79320
1444,80619
1445,80331
1446,78926
1447,83586
1448,81030
1449,80143
1450,79594
1451,80182
1452,86953
1453,79214
1454,80824
1455,80826
1456,80084
1457,80098
1458,80479
1459,79598
1460,78720
1461,78053
1462,79138
1463,79502
1464,79760
1465,81979
1466,79702
1467,82262
1468,82700
1469,81897
1470,82435
1471,79224
1472,79492
1473,79490
1474,79976
1475,78265
1476,79411
1477,82276
1478,83695
1479,90450
1480,84235
1481,94693
1482,90674
1483,82389
1484,79340
1485,79470
1486,77481
1487,78398
1488,78848
1489,84446
1490,85699
1491,83137
1492,80851
1493,78431
1494,79512
1495,79118
1496,80130
1497,80520
1498,79592
1499,78962
1500,79621
1501,83465
1502,79751
1503,80230
1504,81094
1505,79912
1506,79975
1507,79696
1508,79399
1509,79900
1510,78624
1511,79742
1512,79505
1513,79614
1514,83857
1515,79358
1516,80224
1517,80052
1518,79514
1519,78833
1520,80599
1521,79757
1522,80217
1523,80224
1524,79968
1525,78059
1526,83814
1527,80487
1528,78894
1529,79278
1530,80439
1531,79500
1532,79538
1533,78955
1534,79800
1535,79323
1536,83470
1537,78683
1538,79331
1539,84506
1540,79039
1541,79936
1542,84291
1543,79272
1544,79776
1545,79464
1546,78824
1547,80307
1548,79545
1549,78606
1550,79131
1551,83300
1552,79576
1553,83143
1554,81203
1555,79000
1556,78711
1557,79472
1558,79914
1559,79123
1560,78844
1561,79453
1562,79715
1563,79339
1564,84894
1565,80654
1566,84899
1567,79822
1568,79954
1569,78578
1570,78917
1571,78578
1572,80539
1573,79979
1574,80082
1575,79663
1576,84727
1577,80683
1578,78859
1579,79540
1580,79198
1581,79467
1582,79401
1583,79771
1584,78965
1585,79707
1586,79438
1587,77885
1588,82725
1589,79411
1590,79561
1591,79140
1592,79611
1593,78794
1594,79607
1595,78920
1596,79179
1597,79885
1598,79411
1599,79688
1600,80065
1601,83651
1602,79987
1603,79482
1604,79974
1605,79991
1606,79208
1607,79219
1608,79230
1609,79707
1610,79076
1611,78625
1612,79866
1613,81057
1614,79966
1615,79704
1616,79521
1617,79640
1618,78843
1619,79620
1620,79433
1621,79816
1622,79391
1623,80064
1624,79295
1625,79228
1626,81764
1627,78910
1628,79332
1629,79842
1630,79277
1631,78421
1632,77914
1633,79215
1634,79991
1635,79087
1636,80239
1637,79824
1638,82353
1639,79305
1640,79682
1641,79774
1642,80286
1643,78702
1644,79829
1645,78683
1646,79334
1647,79452
1648,79445
1649,78848
1650,79739
1651,80976
1652,85469
1653,84652
1654,78869
1655,79010
1656,78337
1657,78632
1658,78946
1659,79247
1660,79782
1661,78770
1662,80036
1663,80896
1664,79288
1665,78749
1666,79185
1667,80923
1668,79730
1669,79106
1670,79506
1671,78971
1672,79520
1673,78476
1674,79246
1675,78971
1676,80977
1677,78921
1678,79264
1679,77964
1680,79770
1681,78577
1682,78224
1683,79782
1684,78630
1685,79401
1686,78569
1687,77990
1688,81886
1689,78371
1690,78624
1691,78989
1692,79756
1693,78567
1694,79025
1695,78504
1696,78768
1697,79218
1698,79221
1699,78502
1700,80023
1701,80309
1702,79407
1703,79946
1704,79268
1705,79386
1706,79675
1707,79392
1708,80185
1709,78380
1710,80015
1711,77960
1712,79885
1713,79093
1714,80904
1715,79807
1716,78798
1717,78523
1718,78864
1719,82605
1720,79508
1721,79584
1722,78554
1723,79075
1724,84191
1725,78369
1726,81801
1727,77659
1728,78594
1729,78964
1730,80115
1731,79699
1732,79364
1733,79095
1734,79575
1735,79786
1736,79635
1737,79361
1738,80631
1739,80962
1740,79830
1741,85121
1742,78964
1743,79244
1744,79378
1745,79588
1746,78983
1747,80272
1748,79334
1749,84209
1750,78964
1751,80685
1752,79833
1753,77880
1754,78077
1755,78890
1756,79409
1757,79980
1758,79402
1759,79418
1760,78411
1761,79169
1762,79929
1763,81419
1764,79559
1765,79237
1766,79259
1767,79460
1768,80216
1769,78180
1770,80221
1771,79672
1772,79194
1773,79728
1774,79639
1775,78971
1776,87038
1777,78756
1778,79137
1779,79153
1780,79381
1781,79393
1782,84293
1783,80102
1784,78751
1785,78809
1786,79123
1787,84290
1788,81798
1789,79254
1790,79952
1791,79235
1792,80247
1793,85166
1794,79360
1795,79877
1796,79688
1797,80338
1798,79813
1799,79782
1800,81454
1801,81449
1802,79475
1803,79399
1804,80810
1805,78933
1806,79202
1807,80229
1808,80678
1809,84524
1810,80364
1811,80168
1812,79452
1813,90913
1814,79324
1815,80363
1816,80212
1817,85355
1818,78868
1819,79613
1820,79385
1821,79630
1822,79555
1823,80357
1824,79479
1825,82384
1826,78826
1827,79323
1828,80352
1829,79927
1830,79674
1831,78896
1832,79307
1833,81178
1834,80524
1835,80413
1836,84236
1837,79449
1838,82572
1839,80590
1840,79965
1841,84872
1842,80690
1843,79788
1844,78598
1845,79947
1846,79869
1847,80426
1848,80335
1849,79459
1850,82129
1851,142022
1852,202798
1853,79277
1854,81856
1855,79263
1856,80913
1857,80129
1858,79675
1859,78631
1860,128546
1861,80614
1862,79857
1863,79573
1864,80531
1865,79415
1866,79238
1867,80489
1868,81587
1869,80152
1870,80860
1871,80119
1872,82314
1873,80938
1874,81217
1875,79922
1876,79549
1877,80398
1878,79587
1879,79945
1880,78815
1881,80748
1882,79563
1883,79017
1884,81573
1885,79328
1886,79130
1887,79779
1888,80043
1889,79886
1890,78476
1891,80385
1892,78833
1893,80115
1894,81199
1895,79400
1896,79196
1897,83935
1898,87813
1899,97187
1900,94466
1901,80030
1902,79658
1903,80597
1904,87621
1905,93912
1906,88566
1907,88406
1908,110417
1909,91715
1910,93354
1911,92425
1912,86705
1913,80464
1914,79990
1915,81139
1916,78670
1917,80513
1918,80511
1919,79118
1920,81150
1921,78408
1922,79462
1923,79850
1924,81293
1925,80424
1926,80819
1927,80361
1928,80069
1929,79200
1930,80210
1931,80479
1932,83548
1933,78924
1934,80809
1935,79316
1936,79384
1937,80015
1938,80603
1939,80651
1940,79851
1941,80639
1942,77971
1943,78567
1944,80970
1945,82428
1946,78124
1947,81356
1948,80086
1949,80819
1950,80944
1951,80871
1952,79892
1953,78657
1954,79739
1955,80116
1956,79960
1957,80938
1958,79948
1959,80012
1960,79938
1961,80706
1962,81007
1963,78445
1964,80604
1965,78931
1966,78331
1967,79243
1968,80525
1969,79220
1970,82381
1971,78829
1972,85534
1973,79431
1974,80425
1975,81341
1976,80777
1977,83577
1978,81141
1979,78710
1980,79890
1981,81494
1982,81521
1983,77456
1984,79773
1985,78557
1986,80328
1987,77740
1988,79613
1989,79274
1990,79844
1991,78637
1992,79733
1993,79761
1994,81619
1995,82662
1996,80359
1997,80102
1998,78572
1999,80133
