iter,keygen_ns
174,8416387
175,8845277
176,8149523
177,9745465
178,8371196
179,10437445
180,7468130
181,8259903
182,7449004
183,8698321
184,9665816
185,7869184
186,15523055
187,7546411
188,13429854
189,7483299
190,7812891
191,7675741
192,8289235
193,8130182
194,7911451
195,7769625
196,7740269
197,11500715
198,7666391
199,8088089
200,7221137
201,9274400
202,7275183
203,7646660
204,7985414
205,7277389
206,8283919
207,7365557
208,8365662
209,8065351
210,11028950
211,8219715
212,12588076
213,8828987
214,7377543
215,7866804
216,7431247
217,8381104
218,8311280
219,7270206
220,8544434
221,8046304
222,7513466
223,7498398
224,7934462
225,8317342
226,7916667
227,7310751
228,10274621
229,9705799
230,7553506
231,8477680
232,8207187
233,7288102
234,7917041
235,7704128
236,7612712
237,8663435
238,7925557
239,8309567
240,7509093
241,8658777
242,7912277
243,8008437
244,7895062
245,7303615
246,9056702
247,10770760
248,7926810
249,7818724
250,7573234
251,9733421
252,7788589
253,10146013
254,10255620
255,7636326
256,7819200
257,9053851
258,7778186
259,12435421
260,8086559
261,7678779
262,7542061
263,7929254
264,11835565
265,9425033
266,7852292
267,7598011
268,7364397
269,9320758
270,8897991
271,7518336
272,7993013
273,7687039
274,7635328
275,8225271
276,10057737
277,14288121
278,13763234
279,9945907
280,9370927
281,9905880
282,7805544
283,8023118
284,7271967
285,10524096
286,12240203
287,7463837
288,8450810
289,8248280
290,7808354
291,12281459
292,9047478
293,7660995
294,10237747
295,8118000
296,8709701
297,7942518
298,7828685
299,7946344
300,8218253
301,8824645
302,9222660
303,7875989
304,9225858
305,7759957
306,8170355
307,8199148
308,7377353
309,9682031
310,7378990
311,7650585
312,7516835
313,7345496
314,7396530
315,8086884
316,7351393
317,7561151
318,7787656
319,7603642
320,7855617
321,7584603
322,7661343
323,7411172
324,12129729
325,8052016
326,8875239
327,8167122
328,12047139
329,9953464
330,7458288
331,8597197
332,9497540
333,9970194
334,10529434
335,8308566
336,10337319
337,10930337
338,8312457
339,7415194
340,12591380
341,9261634
342,10838076
343,8801685
344,8530674
345,9463627
346,7560366
347,8458900
348,7343058
349,8723840
350,10345514
351,7718244
352,9235295
353,8906916
354,8348334
355,8420077
356,7882319
357,8058048
358,7532090
359,8130158
360,7434825
361,9028055
362,8636169
363,7801434
364,8456291
365,7916283
366,11902558
367,7875304
368,8015291
369,7500187
370,15856133
371,10925452
372,7596951
373,8194958
374,7641029
375,8834752
376,10785536
377,7514045
378,9510731
379,9223961
380,7731270
381,7801843
382,7643186
383,8049638
384,8169761
385,7474665
386,8332813
387,7621790
388,7484985
389,7593690
390,8324303
391,8471307
392,7447133
393,9050079
394,7684484
395,7734014
396,8471243
397,8855241
398,9480331
399,9504160
400,8933076
401,8702393
402,7612985
403,7565684
404,10142249
405,9103365
406,7323232
407,7246795
408,14091076
409,8261661
410,7650932
411,7886188
412,9017896
413,8090294
414,7973148
415,8505489
416,8514385
417,7761478
418,7573660
419,10226694
420,7358990
421,7943109
422,8065013
423,7819779
424,9877702
425,10019526
426,7450704
427,10547122
428,7593451
429,7429831
430,9773167
431,8527834
432,9145571
433,7907509
434,9989949
435,8056271
436,11200233
437,7552816
438,7781811
439,10168596
440,10576213
441,10092166
442,8846468
443,7517421
444,8855108
445,8139229
446,7925026
447,7760387
448,8549609
449,8665295
450,8805682
451,8411480
452,7539412
453,9856179
454,8372310
455,7414694
456,8086878
457,8555813
458,9440472
459,8542430
460,7616032
461,7970985
462,8865151
463,8004844
464,7509576
465,12205594
466,8763402
467,8227219
468,7504988
469,7628719
470,8344370
471,7558631
472,10127693
473,9921951
474,9451958
475,7626071
476,12581101
477,8385233
478,7500046
479,7558925
480,7939728
481,10949999
482,8218622
483,7826058
484,7627792
485,7555215
486,10820586
487,7817238
488,7571672
489,7559995
490,10020635
491,7826991
492,7594965
493,9482368
494,9062109
495,10969896
496,7641028
497,11355225
498,7248811
499,8143333
500,8280439
501,7940650
502,7899164
503,7552719
504,10152459
505,7752057
506,8736644
507,7414596
508,7676943
509,8008097
510,9055900
511,10342782
512,7831958
513,9343861
514,7382828
515,7421051
516,8119463
517,7467476
518,10441954
519,7705991
520,7497080
521,9603573
522,8004717
523,8875332
524,7916135
525,8570030
526,8562910
527,10325693
528,9440206
529,7681364
530,7744741
531,7777117
532,7896336
533,14137042
534,7617443
535,11950963
536,8923109
537,8867512
538,7821517
539,7980197
540,7339454
541,7701662
542,7466025
543,8165805
544,7914685
545,9526069
546,9859802
547,7581079
548,7549581
549,7440308
550,8662475
551,7362447
552,7637874
553,10348965
554,7549251
555,7365444
556,8405458
557,9377597
558,7758597
559,11026483
560,9318771
561,7536864
562,9374169
563,9370503
564,9790048
565,7349011
566,7363923
567,7484247
568,8623333
569,7898017
570,9984320
571,7584194
572,7453183
573,7640393
574,8341287
575,9737235
576,7839821
577,7569410
578,8283793
579,8000429
580,8340769
581,8439225
582,8941952
583,8502734
584,8019731
585,9531825
586,7334455
587,8300645
588,7737090
589,8102733
590,8526162
591,8634821
592,7414054
593,7392454
594,9845904
595,7725015
596,13460456
597,9988318
598,7943085
599,7555046
600,8347032
601,8881215
602,8621376
603,8472967
604,8616376
605,9102081
606,7266480
607,8622399
608,7454443
609,9631573
610,7862755
611,7978059
612,7326223
613,8580760
614,7617106
615,7965973
616,8041268
617,7653033
618,8292836
619,7730376
620,10700900
621,7483127
622,7285553
623,8880660
624,9196628
625,8058497
626,8030185
627,8232121
628,7697414
629,8628404
630,7470397
631,9791931
632,9692395
633,7571642
634,9654004
635,7287204
636,7233844
637,7253255
638,9726463
639,7446405
640,7651718
641,8288801
642,8644035
643,8004455
644,9318557
645,9253738
646,7329472
647,8964935
648,7714259
649,7289236
650,10202322
651,7975495
652,7661614
653,9393579
654,7428247
655,8725729
656,7566102
657,7862377
658,9195751
659,11667705
660,8421961
661,8742010
662,8028640
663,7974659
664,8477669
665,8511097
666,7952196
667,7802826
668,8411689
669,8385866
670,7228834
671,8868132
672,8215868
673,11134820
674,8291846
675,8585521
676,7216838
677,10102699
678,7887809
679,8141517
680,8514072
681,8957022
682,11831380
683,9669545
684,8614228
685,7790177
686,7369157
687,7247342
688,7389988
689,11308373
690,9863943
691,8327927
692,8664213
693,7470315
694,9444888
695,8219218
696,8546500
697,8443242
698,8221419
699,7422831
700,10647357
701,8337753
702,7814725
703,8684894
704,7842561
705,8309997
706,11260213
707,7585801
708,7856875
709,8019420
710,8160029
711,8362560
712,8462579
713,9076544
714,8252983
715,7603379
716,8529453
717,10172134
718,11500950
719,7685623
720,7973589
721,7681114
722,7293620
723,7685283
724,7798593
725,9640130
726,7708514
727,8419111
728,8224706
729,7809443
730,7393422
731,7790813
732,8445624
733,7895221
734,7814455
735,7285912
736,10877174
737,10043969
738,11151016
739,9850501
740,8010805
741,7524413
742,8391805
743,9030594
744,9240798
745,7796443
746,10374165
747,8164801
748,9369229
749,7769693
750,7534681
751,7799593
752,10265449
753,7248598
754,7501372
755,8108420
756,7399388
757,7707392
758,8129159
759,8379994
760,7617058
761,7958188
762,8904818
763,9019388
764,7299348
765,8246993
766,7232724
767,8495582
768,8284407
769,7687057
770,7423108
771,8853254
772,7768174
773,10424151
774,10726553
775,11742798
776,7943573
777,8819311
778,7228347
779,7564544
780,7396798
781,7663843
782,8294003
783,8628971
784,10554624
785,8295131
786,12099657
787,9182767
788,11027711
789,8979615
790,9920310
791,8623473
792,7638393
793,7486967
794,7477006
795,12163303
796,9693737
797,8311023
798,9488567
799,8359956
800,7616177
801,8855851
802,8259876
803,7276268
804,8628170
805,7879198
806,11524647
807,7938657
808,8934100
809,8064777
810,7498779
811,8347314
812,9007404
813,10344420
814,8622678
815,8965161
816,9509203
817,8757047
818,8632238
819,7371403
820,9722364
821,8908769
822,8384848
823,8062386
824,9420246
825,7994039
826,7995047
827,8025893
828,10763967
829,8841101
830,7320719
831,8745405
832,7551226
833,8386608
834,9188919
835,7411624
836,7426167
837,8106962
838,8428187
839,8770695
840,7535261
841,7863923
842,7915506
843,7891083
844,7357825
845,10897624
846,7656219
847,7883747
848,8764036
849,7303590
850,8255816
851,8194407
852,9025580
853,7404330
854,7252491
855,8896883
856,8495505
857,9221454
858,7363441
859,7743487
860,7910597
861,10244853
862,7579548
863,7427423
864,10165053
865,8153214
866,8001129
867,7498866
868,8794239
869,9054464
870,7366669
871,7997391
872,8605362
873,8569917
874,8321500
875,7910050
876,7856773
877,8115617
878,8438218
879,9086113
880,9948600
881,8673164
882,9028171
883,11871563
884,10719833
885,8368634
886,8804206
887,9475628
888,8996843
889,7774758
890,8258805
891,8884566
892,8117830
893,7961551
894,7366840
895,7520126
896,7372061
897,9597928
898,7487398
899,9236706
900,7437793
901,7395705
902,8929562
903,7908218
904,9660626
905,7853460
906,9577663
907,8881239
908,9744991
909,8962305
910,7231213
911,8442874
912,8027024
913,8694149
914,8909544
915,8539290
916,9550320
917,8817430
918,9026623
919,8974425
920,8957749
921,9301900
922,8050062
923,8266664
924,9035442
925,11406903
926,9290279
927,9770727
928,7338486
929,8189201
930,9030496
931,11002661
932,8002833
933,8354529
934,13709201
935,9964838
936,10301474
937,10271276
938,8680978
939,8856462
940,8569873
941,7945528
942,9732260
943,7800609
944,8862292
945,8735845
946,8500289
947,8181572
948,9018449
949,7423134
950,8516662
951,7767573
952,8256964
953,8514305
954,7993155
955,8436001
956,7302870
957,7633783
958,7960629
959,7350791
960,7607011
961,7404071
962,8876071
963,8121325
964,11656207
965,7664126
966,8497657
967,7741635
968,8865857
969,7366033
970,8166356
971,8528918
972,7477798
973,7210302
974,7368376
975,10970856
976,7757792
977,8291643
978,8185953
979,7332587
980,7782077
981,8389140
982,8504644
983,7431668
984,7477424
985,11156989
986,12397340
987,9292344
988,8613641
989,8484020
990,7247813
991,8150843
992,7431435
993,7387499
994,8977917
995,7611209
996,10698268
997,8447720
998,7335743
999,9532040
1000,9013214
1001,7353716
1002,8088529
1003,9274840
1004,8739791
1005,7717137
1006,9412262
1007,11626294
1008,12427367
1009,8904724
1010,10389975
1011,7253608
1012,9209242
1013,8511805
1014,8490032
1015,7711748
1016,8186873
1017,7668982
1018,8116707
1019,7936751
1020,8128524
1021,7767870
1022,7414593
1023,8427943
1024,7844156
1025,8535193
1026,8491724
1027,8656439
1028,7509298
1029,8140860
1030,8301329
1031,9635970
1032,7832105
1033,10032387
1034,7351544
1035,12668826
1036,7909706
1037,8103245
1038,7563403
1039,8524011
1040,7609412
1041,9025208
1042,7784130
1043,8440456
1044,7419873
1045,8638930
1046,7733642
1047,7603330
1048,7584052
1049,12332631
1050,11084445
1051,8941284
1052,7799594
1053,8502560
1054,12476026
1055,10921664
1056,13641759
1057,7646345
1058,7484126
1059,7949099
1060,9796704
1061,7705181
1062,8237426
1063,8863147
1064,7505858
1065,9936488
1066,7336432
1067,7365276
1068,7995544
1069,7423969
1070,7613759
1071,7862792
1072,7543837
1073,13129243
1074,8305011
1075,7999747
1076,7482749
1077,10713524
1078,13164144
1079,8830730
1080,9627677
1081,8309347
1082,8143191
1083,8217697
1084,7801013
1085,9962468
1086,8931926
1087,9183338
1088,9007077
1089,7722505
1090,9175275
1091,7572122
1092,7215857
1093,8035891
1094,7317704
1095,7269575
1096,7612395
1097,8651863
1098,7479443
1099,7995853
1100,7893931
1101,8371117
1102,7408160
1103,8160825
1104,8906683
1105,7750627
1106,7549619
1107,10138209
1108,8554214
1109,7755902
1110,7523753
1111,10292016
1112,7500649
1113,8625938
1114,9107400
1115,7601385
1116,7755477
1117,9233966
1118,8657582
1119,9153489
1120,7421702
1121,8925790
1122,8006878
1123,7455432
1124,11690181
1125,8503236
1126,8222462
1127,7303863
1128,8994740
1129,10030954
1130,7285045
1131,8902342
1132,7219261
1133,7202035
1134,7464646
1135,9135282
1136,7225995
1137,8001256
1138,9246333
1139,7661642
1140,10709033
1141,10350637
1142,8397479
1143,8416866
1144,7760865
1145,7742924
1146,9219333
1147,7707031
1148,7621791
1149,7284470
1150,7928228
1151,8188276
1152,7354014
1153,7654029
1154,8439205
1155,7594091
1156,7276389
1157,7264526
1158,9407646
1159,7986580
1160,7530386
1161,8573874
1162,10565694
1163,9010715
1164,11658652
1165,11063169
1166,8296004
1167,7430601
1168,7859111
1169,7782762
1170,7498005
1171,7575146
1172,8257619
1173,7575941
1174,8604968
1175,9242355
1176,7754115
1177,7235340
1178,9203324
1179,9277497
1180,10956220
1181,9557718
1182,7741665
1183,9554311
1184,9992855
1185,10276121
1186,10232847
1187,7307778
1188,7843954
1189,7779121
1190,8617100
1191,7369208
1192,8155184
1193,8520819
1194,7239555
1195,7343267
1196,8465756
1197,7385376
1198,7616772
1199,9826448
1200,7437948
1201,8621261
1202,9509806
1203,8273368
1204,7688222
1205,7307131
1206,14836562
1207,7415358
1208,7879203
1209,7920234
1210,7898497
1211,12112711
1212,7734178
1213,7261375
1214,9765625
1215,8040596
1216,7389187
1217,7611333
1218,8026729
1219,7993695
1220,12698701
1221,7271560
1222,13516327
1223,9303801
1224,7864188
1225,10728147
1226,7547433
1227,10382617
1228,9580935
1229,7813008
1230,9181301
1231,7852704
1232,7280327
1233,8476539
1234,9067260
1235,8029036
1236,7301102
1237,7233090
1238,8467782
1239,7386689
1240,10131424
1241,7854240
1242,8942272
1243,7473996
1244,7401812
1245,7774357
1246,8276489
1247,7584142
1248,8027907
1249,7491432
1250,7361213
1251,10254977
1252,8238485
1253,7878031
1254,7372913
1255,7543721
1256,7509742
1257,8689985
1258,9308688
1259,9184025
1260,12301631
1261,8544557
1262,8308741
1263,7299844
1264,8082687
1265,7663047
1266,9655156
1267,9475777
1268,10005277
1269,10757981
1270,7568325
1271,9449417
1272,11268565
1273,7845240
1274,9574930
1275,7680305
1276,7528466
1277,7773067
1278,7364100
1279,7241429
1280,7661127
1281,8718939
1282,8467038
1283,7652062
1284,7440744
1285,9436688
1286,7690119
1287,7359098
1288,8167232
1289,8351185
1290,7383631
1291,7867045
1292,12634556
1293,8006705
1294,10109062
1295,9341248
1296,7296645
1297,7918351
1298,9315937
1299,8365411
1300,9563442
1301,13285013
1302,7517055
1303,7351882
1304,7815025
1305,10368251
1306,8719017
1307,12241020
1308,8480766
1309,9546862
1310,7641251
1311,7299256
1312,8875787
1313,11819224
1314,7638905
1315,7638633
1316,8757335
1317,10049118
1318,7640430
1319,8736918
1320,7554831
1321,8267193
1322,9618657
1323,8538730
1324,7270508
1325,10400953
1326,9977510
1327,7602595
1328,7201929
1329,10402076
1330,8121357
1331,8592161
1332,7270837
1333,7382132
1334,8526718
1335,8603379
1336,11097001
1337,7509257
1338,9178507
1339,7838918
1340,7380371
1341,8079166
1342,7628709
1343,10761879
1344,7644889
1345,8269957
1346,7410388
1347,7246563
1348,10793483
1349,7490514
1350,13512134
1351,9755492
1352,7649453
1353,7955189
1354,8010876
1355,9495677
1356,10136157
1357,7478986
1358,7402914
1359,7274073
1360,9103097
1361,9224902
1362,7368601
1363,7978880
1364,8252661
1365,9118006
1366,7216312
1367,9607099
1368,8852772
1369,8212885
1370,8386812
1371,7492467
1372,8732477
1373,10412075
1374,10204281
1375,8142900
1376,8823607
1377,11120840
1378,7309895
1379,8865485
1380,8612884
1381,7361997
1382,7798837
1383,7772257
1384,8615733
1385,10355290
1386,8785728
1387,7786239
1388,11054043
1389,7526518
1390,9506842
1391,7645363
1392,7477690
1393,7896548
1394,8295996
1395,7254809
1396,7793886
1397,7782916
1398,7514951
1399,8407075
1400,7689803
1401,8971943
1402,7807579
1403,7313709
1404,8689739
1405,8124738
1406,8384762
1407,7549901
1408,7315664
1409,8727194
1410,8026122
1411,8512658
1412,8911730
1413,7426154
1414,10486698
1415,8245037
1416,7506603
1417,8085777
1418,7886449
1419,8919109
1420,7433771
1421,7242752
1422,8790839
1423,7774569
1424,7266770
1425,8480399
1426,7980738
1427,7504024
1428,7592762
1429,8867587
1430,7693942
1431,7971351
1432,7999852
1433,7246476
1434,7884696
1435,8904945
1436,7661592
1437,10296910
1438,8000478
1439,8397227
1440,10217428
1441,8360497
1442,7733065
1443,8684622
1444,9093154
1445,7554159
1446,9390671
1447,7830427
1448,8297165
1449,12830571
1450,7747987
1451,8793460
1452,7988162
1453,7387400
1454,7770610
1455,7450443
1456,8562211
1457,7639204
1458,7534042
1459,8872988
1460,7495846
1461,7282300
1462,10192516
1463,11311831
1464,8792380
1465,9153283
1466,10905719
1467,10171211
1468,7848175
1469,7366597
1470,9210542
1471,7959793
1472,7727564
1473,8908756
1474,10371650
1475,9052247
1476,8875031
1477,9583535
1478,11020304
1479,9923571
1480,10335511
1481,7892671
1482,7199432
1483,7280381
1484,8245726
1485,9348070
1486,10677250
1487,9087577
1488,7472570
1489,9857977
1490,7903144
1491,10980394
1492,7744516
1493,9387913
1494,10341544
1495,8759576
1496,7907601
1497,8488230
1498,12297383
1499,8318315
1500,9791777
1501,8640975
1502,10828917
1503,7533254
1504,9310214
1505,11444501
1506,8679726
1507,9963087
1508,8744628
1509,8831913
1510,9665095
1511,7916749
1512,7344423
1513,8324783
1514,8090604
1515,9752940
1516,9437667
1517,10367843
1518,8751588
1519,7240208
1520,9367289
1521,7546299
1522,8739506
1523,7611660
1524,8641129
1525,8218946
1526,8012460
1527,8464482
1528,7254797
1529,7282872
1530,7867309
1531,8278447
1532,7262720
1533,9618367
1534,7879165
1535,7472764
1536,8020609
1537,9323713
1538,8875760
1539,7680701
1540,7228958
1541,8380761
1542,8765146
1543,8017078
1544,8466919
1545,9377434
1546,7400192
1547,10028224
1548,7897184
1549,8095092
1550,8542367
1551,8043537
1552,7619023
1553,7534813
1554,14128682
1555,7585776
1556,7521997
1557,8749798
1558,7530653
1559,7819256
1560,10398083
1561,7653312
1562,7386554
1563,8129802
1564,7459447
1565,7624882
1566,10877320
1567,7629637
1568,7465105
1569,7909771
1570,8697195
1571,9392274
1572,7357803
1573,8935860
1574,8249209
1575,7849623
1576,11679228
1577,10907353
1578,9722264
1579,7387254
1580,9407719
1581,10517932
1582,7717179
1583,10405628
1584,9219562
1585,8358777
1586,8329028
1587,7609945
1588,7756830
1589,8924548
1590,7698547
1591,9154089
1592,9888814
1593,8997561
1594,7516272
1595,8333897
1596,7402110
1597,8689254
1598,9697286
1599,9430091
1600,8696338
1601,8394826
1602,8499914
1603,8243523
1604,11328752
1605,8080181
1606,13465000
1607,10466582
1608,7664299
1609,7631095
1610,9355178
1611,7435461
1612,7738875
1613,7417694
1614,11149098
1615,11170289
1616,7319455
1617,9057310
1618,10841436
1619,7697646
1620,7782381
1621,7539167
1622,8047939
1623,9767561
1624,11104293
1625,8694136
1626,8043378
1627,13990845
1628,7495072
1629,8142860
1630,7319239
1631,7341084
1632,8023031
1633,10524275
1634,8683048
1635,7468298
1636,8338905
1637,10568359
1638,8595518
1639,8887077
1640,7489787
1641,8358917
1642,7478841
1643,7905377
1644,8099496
1645,8718371
1646,7930758
1647,13714303
1648,8488523
1649,10336093
1650,15250359
1651,10141576
1652,9718112
1653,9238108
1654,7825850
1655,7924137
1656,7659891
1657,7612589
1658,9306434
1659,8182153
1660,10486964
1661,8498565
1662,7427044
1663,8966037
1664,8180231
1665,8021591
1666,9169544
1667,7649107
1668,9903179
1669,7916907
1670,9466577
1671,8988726
1672,9145606
1673,7265168
1674,7469957
1675,8048566
1676,7898352
1677,9198467
1678,8590377
1679,7424730
1680,7836092
1681,11967926
1682,8064664
1683,7298381
1684,8642426
1685,8383805
1686,7812930
1687,7845058
1688,7835452
1689,10483349
1690,7784373
1691,7487718
1692,9750621
1693,7367023
1694,8041039
1695,8094036
1696,7905135
1697,8365924
1698,9675207
1699,9808945
1700,8132316
1701,12021688
1702,16386215
1703,8491686
1704,7526040
1705,11268405
1706,10741579
1707,7362947
1708,7742596
1709,7356279
1710,10009822
1711,8909574
1712,7396332
1713,8511902
1714,7340352
1715,10132283
1716,8042837
1717,8563343
1718,9426498
1719,12256407
1720,7650359
1721,7642123
1722,8005555
1723,7368258
1724,11889106
1725,8274775
1726,9175473
1727,7856061
1728,7230376
1729,8845406
1730,8166334
1731,7986263
1732,11105609
1733,9047735
1734,7292633
1735,8162030
1736,10287770
1737,8514854
1738,7613030
1739,7718365
1740,8055876
1741,7677818
1742,9915769
1743,8605845
1744,9049188
1745,9570267
1746,8095121
1747,9825231
1748,8828055
1749,9109271
1750,9260376
1751,10542986
1752,7879920
1753,7750931
1754,7740688
1755,10184440
1756,7847180
1757,9012752
1758,10810242
1759,7647559
1760,7997038
1761,8386626
1762,11353202
1763,10173309
1764,7703906
1765,8814358
1766,12391596
1767,8570745
1768,7784590
1769,7401969
1770,7303353
1771,7419653
1772,9678686
1773,8060696
1774,8365164
1775,7677617
1776,11461515
1777,7389591
1778,10883900
1779,8329654
1780,7302114
1781,10192227
1782,10161337
1783,11220159
1784,7444564
1785,8611167
1786,8274114
1787,7445277
1788,10242274
1789,8643009
1790,8166653
1791,7913229
1792,8776783
1793,7500395
1794,9434173
1795,7465564
1796,7889400
1797,7447806
1798,8737753
1799,7564560
1800,9981869
1801,8470315
1802,8145769
1803,7543813
1804,9104714
1805,8087087
1806,7900554
1807,7743027
1808,10003745
1809,7519240
1810,7245125
1811,9928247
1812,8685611
1813,7768852
1814,7353897
1815,9152613
1816,8285352
1817,9018201
1818,9330624
1819,8457876
1820,7539840
1821,7877929
1822,11365706
1823,8546247
1824,7999988
1825,7952569
1826,8461879
1827,12202334
1828,8525774
1829,7368709
1830,7348627
1831,9731843
1832,8040427
1833,7863106
1834,8621298
1835,8828707
1836,7977086
1837,7658374
1838,9242098
1839,7476849
1840,7867494
1841,7889001
1842,7706842
1843,7362257
1844,8110065
1845,7901148
1846,10240947
1847,7242854
1848,9323495
1849,7878130
1850,8896018
1851,7855181
1852,7582577
1853,8906604
1854,12610745
1855,7414460
1856,10348340
1857,7406447
1858,7791589
1859,7710278
1860,7451408
1861,7450201
1862,8907164
1863,8643188
1864,11569533
1865,9571098
1866,7453963
1867,8243295
1868,7377848
1869,7965675
1870,7265252
1871,8704668
1872,8236753
1873,11699415
1874,8508780
1875,8062584
1876,10118668
1877,7883645
1878,10499709
1879,7620101
1880,10310589
1881,7956777
1882,7980775
1883,11947062
1884,9467041
1885,7866758
1886,11672682
1887,7588816
1888,7347075
1889,10486905
1890,7567957
1891,8266153
1892,7997012
1893,10535694
1894,7246864
1895,7821881
1896,7629887
1897,7323888
1898,9318979
1899,9628514
1900,8578981
1901,7378268
1902,9054148
1903,8766818
1904,7556349
1905,7659501
1906,7762459
1907,7794461
1908,7653383
1909,7739030
1910,7509192
1911,7849469
1912,8204055
1913,13074631
1914,8259237
1915,10320834
1916,7945719
1917,10670367
1918,12961924
1919,7741729
1920,7998082
1921,7648126
1922,8964087
1923,7718308
1924,8105285
1925,7850856
1926,7560982
1927,7854360
1928,8853716
1929,10819229
1930,7734190
1931,8096311
1932,7281451
1933,8361836
1934,8034338
1935,7673868
1936,9413369
1937,8592027
1938,7624933
1939,7773323
1940,7636470
1941,9128184
1942,10460698
1943,8371591
1944,8143567
1945,9584868
1946,11084083
1947,8320040
1948,8270805
1949,7804988
1950,7886279
1951,9336635
1952,7307532
1953,11316398
1954,8312514
1955,11024551
1956,9034446
1957,9549029
1958,8474680
1959,7487186
1960,12225842
1961,7251887
1962,7853456
1963,7730474
1964,10180512
1965,11005498
1966,8558366
1967,7535194
1968,8652516
1969,7434447
1970,8456763
1971,7387541
1972,8134545
1973,8109105
1974,7387157
1975,10375892
1976,9057203
1977,7704486
1978,7593081
1979,9165022
1980,13148506
1981,9128336
1982,7364075
1983,7468776
1984,7733627
1985,8428221
1986,10305729
1987,8013880
1988,7437775
1989,8421184
1990,13865979
1991,10218331
1992,9553508
1993,9119003
1994,7470082
1995,10286598
1996,14182347
1997,7675421
1998,7797370
1999,7286643
