iter,sign_ns,verify_ns
831,60665,37964
832,60664,38069
833,130607,38057
834,46813,37918
835,159975,37871
836,330104,37997
837,81069,38001
838,46764,38003
839,130820,37936
840,86207,37984
841,88071,37931
842,46701,38040
843,58005,38049
844,46822,38022
845,46789,37997
846,71892,41195
847,62460,38094
848,122060,38108
849,59241,37985
850,135872,38043
851,122256,38071
852,199936,37997
853,123082,38038
854,122127,37977
855,153145,38090
856,62482,37976
857,80902,37960
858,172736,37928
859,58457,37963
860,319180,38113
861,60624,38043
862,80992,37969
863,46738,37952
864,111259,37981
865,177841,37978
866,89178,38014
867,46577,37982
868,131660,38018
869,98342,37865
870,81179,37934
871,86501,37987
872,74323,40402
873,82875,38433
874,46879,38045
875,158831,38031
876,81224,38006
877,101603,37980
878,80219,38038
879,46906,37967
880,74302,38007
881,46695,38052
882,109316,38051
883,72207,38002
884,60487,38064
885,46764,38003
886,85106,37956
887,113716,37954
888,150251,37980
889,48611,38041
890,59351,37915
891,191534,37977
892,160666,38023
893,157251,37971
894,112656,37988
895,85688,37941
896,46642,38131
897,123790,37970
898,46968,37962
899,76687,40258
900,116368,38084
901,87839,38111
902,46810,37996
903,72867,38041
904,171296,37962
905,244822,37940
906,46758,38086
907,228778,37975
908,46987,38008
909,187219,38044
910,95550,38046
911,121000,37926
912,73359,38050
913,145763,37960
914,62487,37960
915,85167,38008
916,60560,38022
917,190621,37987
918,130664,38014
919,139283,37953
920,73065,38010
921,71717,37926
922,96120,37948
923,105104,38001
924,69220,38034
925,75546,40437
926,46816,38024
927,98802,38004
928,46689,37997
929,241188,37901
930,62386,37892
931,46943,37978
932,69936,37937
933,99250,37926
934,58162,38035
935,223587,37963
936,138807,37865
937,46854,38009
938,86276,37998
939,94599,38020
940,96137,37982
941,85304,37987
942,46717,37986
943,46841,38047
944,76291,38006
945,174332,37991
946,46819,37995
947,100652,37980
948,82118,37972
949,46815,38061
950,72503,37968
951,306693,41041
952,159446,37937
953,135414,37997
954,86709,37986
955,277400,38022
956,60618,38059
957,199817,37956
958,209640,37941
959,69959,37906
960,59339,38008
961,60695,37987
962,98462,37993
963,121233,38021
964,48764,38004
965,169987,37944
966,126935,37936
967,123370,37931
968,73860,37986
969,70016,38017
970,46785,38043
971,108795,37935
972,46733,37961
973,46853,38001
974,218483,37983
975,58800,37944
976,127781,37980
977,197331,41046
978,97657,38050
979,110065,38004
980,59399,38019
981,133997,37994
982,139635,38027
983,48389,37994
984,166807,37986
985,137345,38043
986,58434,37989
987,82989,38076
988,108890,38035
989,69759,38034
990,113911,38041
991,58389,38023
992,70649,38119
993,46763,37912
994,94818,37962
995,61152,37992
996,227606,37984
997,167036,37954
998,267136,37965
999,98930,37878
1000,46869,37985
1001,57813,37906
1002,74537,37984
1003,46730,37940
1004,46737,39829
1005,110959,38119
1006,107433,37988
1007,86306,37970
1008,168595,38010
1009,145336,38010
1010,58060,38133
1011,61170,38018
1012,124564,37970
1013,59002,38009
1014,46799,38054
1015,101295,38001
1016,74939,38022
1017,58678,37977
1018,46737,38001
1019,140467,38115
1020,46782,37960
1021,159296,37952
1022,46650,38002
1023,163937,37997
1024,149849,38013
1025,73518,37984
1026,59255,37959
1027,58450,38024
1028,60538,37978
1029,297854,37958
1030,73991,40224
1031,46918,38049
1032,226026,38004
1033,197556,38011
1034,97905,38009
1035,46915,37954
1036,86576,37932
1037,59320,37894
1038,46705,37907
1039,62357,38004
1040,197063,41327
1041,84761,46318
1042,124119,38812
1043,81372,38125
1044,46748,38110
1045,108667,41534
1046,58965,40770
1047,59009,42234
1048,57805,38572
1049,85959,38003
1050,83824,38000
1051,46828,38011
1052,71321,38073
1053,46860,38030
1054,89331,37986
1055,46870,37997
1056,128507,40460
1057,110613,38030
1058,152444,38064
1059,280772,37970
1060,46772,38033
1061,58994,38081
1062,69119,38020
1063,186909,38004
1064,113630,38034
1065,46828,38036
1066,222313,37982
1067,138049,37992
1068,58113,38058
1069,46794,38007
1070,58516,38110
1071,104804,38056
1072,181650,38017
1073,85456,38020
1074,48796,38053
1075,46785,37902
1076,110412,38099
1077,111595,37982
1078,105025,37996
1079,70779,38006
1080,78098,38041
1081,57885,38024
1082,131556,41407
1083,62001,37977
1084,157008,38353
1085,61596,37968
1086,194180,37986
1087,85296,37992
1088,120258,37994
1089,260731,37990
1090,88333,37962
1091,124943,38038
1092,234876,38077
1093,95419,38058
1094,308908,38078
1095,144591,37973
1096,73685,37962
1097,46797,37956
1098,61230,37910
1099,111249,37966
1100,98172,37960
1101,83828,37916
1102,46757,37985
1103,84161,37919
1104,133993,38020
1105,58395,37933
1106,184573,37889
1107,185540,38011
1108,151568,40294
1109,137063,38071
1110,46904,37964
1111,46807,38010
1112,213491,38054
1113,46689,38007
1114,130956,37984
1115,96670,37974
1116,122547,38032
1117,86984,38004
1118,98237,37975
1119,106135,38037
1120,184741,37960
1121,96127,37992
1122,111465,38007
1123,99238,38011
1124,46813,37959
1125,60561,37981
1126,199972,38050
1127,46797,38083
1128,74820,38015
1129,138338,38028
1130,111401,37978
1131,46842,38002
1132,93973,38023
1133,58015,37962
1134,148957,40873
1135,112315,38097
1136,110611,38003
1137,142142,37977
1138,69841,37970
1139,72024,38038
1140,125299,37934
1141,133753,38020
1142,59868,37942
1143,83355,38027
1144,133198,37995
1145,74316,37960
1146,46719,37995
1147,61194,38050
1148,73664,38042
1149,61515,38017
1150,46771,37959
1151,162845,38024
1152,107899,38073
1153,46751,38051
1154,99367,37960
1155,84461,37954
1156,46810,38002
1157,46842,37997
1158,117330,37986
1159,46753,37970
1160,60654,41080
1161,142265,38172
1162,111627,38034
1163,60626,38015
1164,57890,37946
1165,46843,38048
1166,152689,38073
1167,46823,37994
1168,46824,37971
1169,131839,37980
1170,83257,38019
1171,177701,37991
1172,63748,38019
1173,58962,38022
1174,97367,37959
1175,46729,37998
1176,69734,38029
1177,61136,38037
1178,70452,38007
1179,73654,38016
1180,59408,37934
1181,58392,38001
1182,100783,37899
1183,136703,42170
1184,134855,42633
1185,54952,44281
1186,62427,40325
1187,81930,38084
1188,76502,38052
1189,126811,38007
1190,215255,38042
1191,85754,38001
1192,112438,37988
1193,46823,37959
1194,58077,38018
1195,57828,38020
1196,62269,38038
1197,107474,38150
1198,97185,38005
1199,174691,38008
1200,58142,38066
1201,112639,38034
1202,82296,38075
1203,140939,38014
1204,98833,38015
1205,46821,38007
1206,75089,37958
1207,97624,38078
1208,46777,38045
1209,46723,39493
1210,71711,38008
1211,150366,37949
1212,123928,39025
1213,108484,38009
1214,121264,37981
1215,58361,38100
1216,46714,37966
1217,91338,37976
1218,71411,38011
1219,46955,37959
1220,131764,37925
1221,154739,37906
1222,46743,37972
1223,251753,37964
1224,101773,37986
1225,85715,37958
1226,73449,37934
1227,63277,37993
1228,47637,38097
1229,46730,38077
1230,59042,38017
1231,60053,38048
1232,61255,37987
1233,46803,37948
1234,46765,37970
1235,69213,37906
1236,84472,38000
1237,110409,38031
1238,307092,37953
1239,46908,39777
1240,78340,38156
1241,90239,38009
1242,242064,37962
1243,128241,38132
1244,127632,37974
1245,158305,38016
1246,46864,37971
1247,192564,37934
1248,48009,38018
1249,132723,38420
1250,62564,38160
1251,123317,38194
1252,110782,37961
1253,46766,38069
1254,198311,38138
1255,191202,38059
1256,235384,38161
1257,173068,37968
1258,111057,38009
1259,46791,38061
1260,82680,37974
1261,300909,38022
1262,160038,37877
1263,71928,38932
1264,123093,37967
1265,83676,40273
1266,125573,38323
1267,90938,37989
1268,85388,38039
1269,124470,38016
1270,106451,38068
1271,57930,38157
1272,155092,37981
1273,126721,37991
1274,62538,37924
1275,46890,38049
1276,46826,38022
1277,199720,37983
1278,46881,38027
1279,46751,37993
1280,136002,38220
1281,111527,37989
1282,46800,38044
1283,98137,37938
1284,72092,38197
1285,47148,38034
1286,99410,37981
1287,59158,38032
1288,458177,37916
1289,70711,38155
1290,46860,37970
1291,142404,39908
1292,221912,38065
1293,47418,37991
1294,46896,38031
1295,112686,38175
1296,47080,38084
1297,57737,37931
1298,157863,38005
1299,97644,38133
1300,132888,38000
1301,75021,37992
1302,46994,38002
1303,120017,37970
1304,222879,37964
1305,149224,38091
1306,75791,38084
1307,46758,37985
1308,260087,37971
1309,48668,38092
1310,176469,38019
1311,109979,38058
1312,61187,38123
1313,46928,37999
1314,172082,38008
1315,72392,37993
1316,46806,37978
1317,135033,40077
1318,46770,38063
1319,85506,37961
1320,96642,37963
1321,129877,37972
1322,58116,38079
1323,83073,38120
1324,114714,38012
1325,46810,38001
1326,59989,38001
1327,87868,38143
1328,97266,38044
1329,46821,38093
1330,69503,37954
1331,83667,38019
1332,74298,38047
1333,81851,38013
1334,150469,38031
1335,157797,52688
1336,108555,38007
1337,116526,38010
1338,111146,37934
1339,46802,38093
1340,73133,38097
1341,86641,37992
1342,84022,37978
1343,98462,39663
1344,46767,38076
1345,70749,38068
1346,59273,37995
1347,46742,38003
1348,133934,37992
1349,61392,37993
1350,181148,37948
1351,62536,38036
1352,83225,37920
1353,62430,38040
1354,48443,38022
1355,71267,38010
1356,96207,38117
1357,120389,38072
1358,70142,37983
1359,110886,37956
1360,183237,37942
1361,71951,38002
1362,251875,37970
1363,135085,37936
1364,46746,38026
1365,112343,37994
1366,121335,37962
1367,73024,38015
1368,58002,38026
1369,193626,39398
1370,107985,38125
1371,46800,38075
1372,226664,38030
1373,72867,38064
1374,83823,38016
1375,95103,38049
1376,88307,37976
1377,89429,38007
1378,84222,37992
1379,46817,38029
1380,73025,38020
1381,217659,37987
1382,60349,38018
1383,62498,39901
1384,126105,38106
1385,70525,38110
1386,135188,38083
1387,193281,38014
1388,58065,38171
1389,121452,38038
1390,152124,38058
1391,248613,37954
1392,86875,38067
1393,46767,37938
1394,95508,37970
1395,232389,37967
1396,188658,39776
1397,167117,38065
1398,72858,37995
1399,69634,37965
1400,195961,38052
1401,120568,38026
1402,74807,38022
1403,46954,37984
1404,108010,38013
1405,83932,37844
1406,71333,38093
1407,69790,38059
1408,46720,38039
1409,137469,38094
1410,99420,37976
1411,76114,37969
1412,94104,38087
1413,150040,37975
1414,124497,37960
1415,185672,37962
1416,154636,38048
1417,73819,37983
1418,226886,37916
1419,98845,37977
1420,126696,38029
1421,59910,38088
1422,58401,39031
1423,85208,38059
1424,82977,38042
1425,125161,37952
1426,72929,38030
1427,200095,38032
1428,72666,37981
1429,74461,37960
1430,46857,38090
1431,71243,38013
1432,72665,37946
1433,61892,38002
1434,74947,38028
1435,58530,38072
1436,57749,38083
1437,148209,38015
1438,64213,37947
1439,131065,37985
1440,46791,38052
1441,46665,38001
1442,188336,38000
1443,118787,37982
1444,142625,38033
1445,46798,37989
1446,46786,37983
1447,126907,37985
1448,151103,39073
1449,46844,38097
1450,97476,38065
1451,83627,38009
1452,110185,38044
1453,46762,38020
1454,112941,38020
1455,141355,38004
1456,125541,37987
1457,61223,38065
1458,71967,38038
1459,217223,38064
1460,98003,38031
1461,161706,37986
1462,71607,37966
1463,152769,37954
1464,85827,37974
1465,123838,38060
1466,72516,37991
1467,91360,38014
1468,78177,37996
1469,172142,38119
1470,344083,38070
1471,101370,38026
1472,69863,38048
1473,109070,37934
1474,106069,39587
1475,172722,38014
1476,127414,38024
1477,127321,38060
1478,84764,38028
1479,70404,38030
1480,123613,38041
1481,224037,38003
1482,46771,38039
1483,104715,37994
1484,193791,38026
1485,97155,38069
1486,84855,37924
1487,60564,38057
1488,110578,38002
1489,46904,38021
1490,58506,37977
1491,103913,37909
1492,59123,37936
1493,83137,38004
1494,135525,37998
1495,81871,38067
1496,58465,37986
1497,70980,38046
1498,237156,38022
1499,62486,38044
1500,46708,37939
1501,58498,39759
1502,128244,38062
1503,69804,37971
1504,112659,38078
1505,212724,38022
1506,105910,38034
1507,150359,38019
1508,61212,38043
1509,185131,37958
1510,222697,38035
1511,106423,38092
1512,59894,38067
1513,46938,38080
1514,71278,38060
1515,72198,37987
1516,94832,38141
1517,102001,38006
1518,82658,38055
1519,124861,38065
1520,46648,37982
1521,123930,37990
1522,268666,37949
1523,46707,38010
1524,198099,38074
1525,58287,37993
1526,171262,38091
1527,115023,39480
1528,59919,38098
1529,46810,38104
1530,46832,38042
1531,205603,38001
1532,46704,37980
1533,126732,38062
1534,115057,38050
1535,71484,37962
1536,87460,38046
1537,46799,38005
1538,212183,38024
1539,97996,38011
1540,87076,38050
1541,84283,38088
1542,46821,38004
1543,75178,38148
1544,121924,38044
1545,313353,38069
1546,105828,37949
1547,46753,38068
1548,58805,38008
1549,227678,37964
1550,87832,38027
1551,236812,38087
1552,125825,38084
1553,98439,39706
1554,46667,38027
1555,185666,38037
1556,84304,37978
1557,290513,38014
1558,153909,38065
1559,87348,37950
1560,47549,38022
1561,133684,38056
1562,59866,38070
1563,47083,37960
1564,47171,38000
1565,169600,38011
1566,293141,37977
1567,71916,38050
1568,110875,38042
1569,60679,37980
1570,106799,38087
1571,46795,38030
1572,105343,38066
1573,46815,37883
1574,73130,38022
1575,84544,37947
1576,70586,37968
1577,111233,38020
1578,58169,37986
1579,97605,39560
1580,120777,38004
1581,96323,38005
1582,99383,38079
1583,46779,38076
1584,253345,37982
1585,119638,38001
1586,46782,37987
1587,58289,38027
1588,157144,37999
1589,73690,37981
1590,71924,38009
1591,100801,37958
1592,60730,37984
1593,90974,38071
1594,47285,38037
1595,58641,37982
1596,108719,38023
1597,49137,38071
1598,204180,38067
1599,118229,37994
1600,155822,37982
1601,74831,37999
1602,47004,38016
1603,119454,38018
1604,58995,38103
1605,146790,38389
1606,101719,44115
1607,62537,38020
1608,46780,38022
1609,118289,37945
1610,235406,38035
1611,72148,38078
1612,46871,38147
1613,58107,37969
1614,57919,37996
1615,84685,38094
1616,74316,37964
1617,59369,37975
1618,90411,37995
1619,46803,37961
1620,119656,37950
1621,46864,38071
1622,62434,38028
1623,57775,38000
1624,46806,38033
1625,59285,38004
1626,46837,37994
1627,110749,37968
1628,109595,37951
1629,89213,37956
1630,86614,38010
1631,104458,38011
1632,181608,39448
1633,150387,37984
1634,46746,37969
1635,48227,38014
1636,71053,37995
1637,46790,38131
1638,263141,37984
1639,58786,38034
1640,111017,37942
1641,110414,38097
1642,199167,38212
1643,87995,38163
1644,58407,38054
1645,46747,37987
1646,71983,37984
1647,234215,38032
1648,182554,37994
1649,149739,37989
1650,187012,38072
1651,69260,37983
1652,131221,38063
1653,187128,38038
1654,88405,38018
1655,101952,37957
1656,99641,37932
1657,46800,38020
1658,109925,39991
1659,111473,38510
1660,62455,38091
1661,81572,38021
1662,161059,37991
